scenario,policy,seed,mode_transitions,channel_switches,detection_latency_s,false_alarms,surfacing_commanded,surfaced,completed,waypoints_captured,waypoints_surveyed,waypoints_total,coverage_fraction,elapsed_s,rms_cross_track_m,max_cross_track_m,safety_violations,path_length_m,path_overhead,mean_altitude_m,swath_coverage,terminal_error_m,aiding_availability,rms_position_error_m,p95_position_error_m
E10_current_steady,camera_offaxis+lbl@1.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.7000000000176,0.059659608925695135,0.2854414424916438,0,95.22085957383771,-0.028358575777166162,1.0193780781331028,0.33979269271103424,0.02030558851610274,1.0,0.030313290668510347,0.03689940339479543
E10_current_steady,camera_offaxis+lbl@1.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,191.6999999999934,0.12049973259437725,0.36832456309227446,0,95.8734364417378,-0.021699628145532723,1.038241011171409,0.34608033705713637,0.38402402369745464,0.04434011476264997,0.2877258837181383,0.4470145803468104
E10_current_steady,camera_offaxis+lbl@1.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.79999999999345,0.08685817495638441,0.23765423698773525,0,95.36767344591004,-0.026860475041734277,1.0384225211315867,0.34614084037719556,0.07602594782316034,1.0,0.0883410964131282,0.13942499388905133
E10_current_steady,camera_offaxis+lbl@2.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,379.6000000000178,0.2148050893940578,0.5401740028853133,0,95.0182770786807,-0.03042574409509491,2.0058290075654637,0.6686096691884879,0.4567088748808031,0.24394099051633297,0.24224694625575913,0.39820275796611865
E10_current_steady,camera_offaxis+lbl@2.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.40000000001754,0.07092174883697533,0.27975467443427426,0,94.7147618564521,-0.03352283819946833,2.0059098886346187,0.6686366295448729,0.03791295910199613,1.0,0.042490250144998194,0.05471231454738457
E10_current_steady,camera_offaxis+lbl@2.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,191.6999999999934,0.10271036572524257,0.3745047458084336,0,95.59393468614928,-0.024551686876027712,2.011562813685228,0.670520937895076,0.3936130512857606,0.07250912884715702,0.278760875410628,0.4325061178124738
E10_current_steady,camera_offaxis+lbl@2.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.69999999999345,0.08289761107125873,0.21422853260887598,0,95.06398113616376,-0.029959376161594276,2.0117390585448733,0.6705796861816244,0.10455442924812629,1.0,0.09940980206314123,0.1435485238498894
E10_current_steady,camera_offaxis+lbl@3.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.40000000001754,0.08077146740015181,0.23250375917824684,0,94.40970095557051,-0.03663570453499476,2.9997975028448556,0.9999325009482852,0.09550944489325752,0.7943974630021141,0.07544828575259155,0.10452352791396594
E10_current_steady,camera_offaxis+lbl@3.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.1000000000175,0.08050133451039397,0.24435990925692685,0,94.34433075623448,-0.037302747385362434,2.9998138729214436,0.9999379576404812,0.06534848315619628,0.999735519703782,0.06153034603170099,0.07548106097237113
E10_current_steady,camera_offaxis+lbl@3.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.79999999999345,0.07068534409908901,0.2143475180530645,0,95.0951420237195,-0.0296414079212296,2.999576267460622,0.9998587558202073,0.10690907329040822,0.45020964360587,0.16990205125220983,0.2975743867258097
E10_current_steady,camera_offaxis+lbl@3.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.39999999999347,0.076348732391467,0.20915882614907533,0,94.86257135696049,-0.03201457799019913,2.9997899677228013,0.9999299892409338,0.13859512699323193,0.9994747899159664,0.11526282501718788,0.15510091267035198
E10_current_steady,camera_offaxis+single_beacon@1.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,379.0000000000177,0.22031968572655714,0.556345827176703,0,95.46276561696605,-0.02589014676565249,1.0187387818254965,0.3395795939418322,0.5036599490982946,0.23034300791556728,0.2858608655429565,0.4537742661641162
E10_current_steady,camera_offaxis+single_beacon@1.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.2000000000175,0.0670323657776911,0.2673668174641186,0,95.1256311243003,-0.029330294649996924,1.018717506596071,0.33957250219869034,0.01938510552340285,1.0,0.03022062866472109,0.038168458403886316
E10_current_steady,camera_offaxis+single_beacon@1.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,191.3999999999934,0.1283295080840813,0.3751846632600433,0,95.74802296842958,-0.022979357465004235,1.0374499567173725,0.34581665223912417,0.40071534540945664,0.08411703239289446,0.2969099339878174,0.46754745428537664
E10_current_steady,camera_offaxis+single_beacon@1.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.49999999999346,0.08539384671459742,0.20609286099246926,0,95.30617193026464,-0.027488041527911844,1.036721473461745,0.3455738244872483,0.07568633440699662,1.0,0.08500773464182448,0.12488350548256803
E10_current_steady,camera_offaxis+single_beacon@2.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,377.8000000000174,0.1541135341092069,0.4818980727642934,0,94.73410738982271,-0.03332543479772743,2.0053408554516667,0.6684469518172222,0.040342507517958495,0.5447326627845421,0.1418482128651709,0.2971792082966303
E10_current_steady,camera_offaxis+single_beacon@2.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,377.60000000001736,0.0708658173717861,0.26052988877250094,0,94.6079089158723,-0.03461317432783362,2.004876134367412,0.6682920447891374,0.034970280002549405,1.0,0.04208530096864751,0.055557727374877144
E10_current_steady,camera_offaxis+single_beacon@2.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,191.4999999999934,0.12033709375788638,0.36733174822177617,0,95.54699154551837,-0.025030698515118743,2.011772275799994,0.6705907585999981,0.4086195142256986,0.12219321148825066,0.2858938949964446,0.45462954794123245
E10_current_steady,camera_offaxis+single_beacon@2.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.49999999999346,0.08231192324684275,0.20760203420402767,0,95.01782283187386,-0.03043037926659331,2.0112261343863644,0.6704087114621214,0.1040304460855261,1.0,0.09704039687023741,0.13372500538623988
E10_current_steady,camera_offaxis+single_beacon@3.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,377.50000000001734,0.08692194192545294,0.2659284846290064,0,94.2778088671531,-0.03798154217190719,2.999158289447015,0.9997194298156716,0.08469550823238942,0.7970860927152318,0.07610099266733968,0.1177383321720955
E10_current_steady,camera_offaxis+single_beacon@3.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,377.60000000001736,0.07654184653524526,0.26457610164011847,0,94.2553570421647,-0.03821064242689076,2.998695564652463,0.9995651882174877,0.06796406400923195,0.9992055084745762,0.061312481117806905,0.07722231846463036
E10_current_steady,camera_offaxis+single_beacon@3.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,191.19999999999342,0.09255571427906009,0.21805946865678338,0,95.21743789757797,-0.028393490841041147,2.998989718271183,0.9996632394237276,0.09737977880125379,0.46548117154811713,0.17471240906492175,0.3049861302489444
E10_current_steady,camera_offaxis+single_beacon@3.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.29999999999347,0.08064061603156526,0.24901215978732338,0,94.77702174812983,-0.032887533182348716,2.9985712289826956,0.9995237429942319,0.13507365170335134,0.998949027850762,0.114400445494453,0.15527169995761914
E10_current_steady,camera_offaxis+usbl@1.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,379.40000000001777,0.23534685173208408,0.5991179819694716,0,95.5197998136611,-0.025308165166723517,1.0196230640426398,0.33987435468087995,0.38401921004872563,0.2503953610964681,0.23789460884427338,0.3925638383187426
E10_current_steady,camera_offaxis+usbl@1.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.90000000001766,0.07337365555900445,0.23792051369551892,0,95.32570632299132,-0.0272887109898845,1.019065679598018,0.339688559866006,0.020237429741770625,1.0,0.029997526837937036,0.03711982372446518
E10_current_steady,camera_offaxis+usbl@1.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,191.29999999999342,0.11838019620729258,0.34691398427108844,0,95.69154876198937,-0.023555624877659498,1.0387727858015745,0.3462575952671915,0.3235841514798258,0.0669106116048092,0.2702865456608289,0.4122531479306992
E10_current_steady,camera_offaxis+usbl@1.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.59999999999346,0.08971989144730305,0.2199529681506407,0,95.26285141545961,-0.02793008759735094,1.03825870752209,0.34608623584069664,0.07322672282439327,1.0,0.08358513131831413,0.1266728838303523
E10_current_steady,camera_offaxis+usbl@2.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,379.0000000000177,0.1980526015436477,0.554905115622272,0,94.9284576796294,-0.031342268575210164,2.0061694287624148,0.6687231429208049,0.04691591483234462,0.5131926121372031,0.16731641419758886,0.3419697887240909
E10_current_steady,camera_offaxis+usbl@2.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.7000000000176,0.07338710829027052,0.21628948557673233,0,94.8418143531607,-0.03222638415142143,2.0055866344824826,0.6685288781608275,0.03595937243307599,1.0,0.04165564009522288,0.05337374093226745
E10_current_steady,camera_offaxis+usbl@2.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,191.29999999999342,0.08763820857240269,0.347667342609947,0,95.41410849335139,-0.026386648027026616,2.0120083199276015,0.6706694399758671,0.3372733650203623,0.10454783063251437,0.2488082491131237,0.38015666261693964
E10_current_steady,camera_offaxis+usbl@2.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.39999999999347,0.08911979711188028,0.19523299407066252,0,94.91351736148256,-0.031494720801198306,2.0114452727162164,0.6704817575720722,0.10710519859697329,1.0,0.09660540994627248,0.1371943420885136
E10_current_steady,camera_offaxis+usbl@3.0m/0.25mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,379.2000000000177,0.09121516574492881,0.2425206865074898,0,94.49509794716086,-0.03576430666162389,2.9994591689812315,0.9998197229937439,0.0813865865513312,0.8312236286919831,0.07109044162470055,0.09998310900082118
E10_current_steady,camera_offaxis+usbl@3.0m/0.25mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,378.80000000001763,0.08765459949170044,0.2432060520871353,0,94.45488242903448,-0.03617466909148481,2.9995362275585937,0.9998454091861979,0.06398586988035204,0.9984160506863781,0.06021935777211966,0.07606226037581632
E10_current_steady,camera_offaxis+usbl@3.0m/0.50mps/gate/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.89999999999344,0.06233155574630596,0.18455075840345492,0,95.05076682511151,-0.030094216070290725,3.0005727685734676,1.0001909228578225,0.11800501571755383,0.4426401257202724,0.17080256789476542,0.28606458186967104
E10_current_steady,camera_offaxis+usbl@3.0m/0.50mps/weight/continue,20001000,0,0,,0,False,False,True,8,8,8,1.0,190.49999999999346,0.08861489438005227,0.20070924210278784,0,94.79399106362499,-0.0327143769017858,3.000386659756324,1.0001288865854414,0.1372591381178072,0.9989501312335958,0.11593721025403833,0.1587181181944219
E10_current_steady,lidar+lbl@1.0m/0.25mps/gate/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,379.70000000001784,0.2455957012974564,0.5763082242257505,0,95.51667592511187,-0.02534004158049108,1.0193038484502945,0.33976794948343153,0.5393150963473053,0.20937582301817223,0.2947633358560969,0.4757612494041203
E10_current_steady,lidar+lbl@1.0m/0.25mps/weight/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,378.7000000000176,0.05950052983029412,0.28624152488824706,0,95.21946822440681,-0.02837277322033871,1.0193791457335586,0.33979304857785286,0.019878806322171864,1.0,0.03010002296351956,0.036414811719793556
E10_current_steady,lidar+lbl@1.0m/0.50mps/gate/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,191.6999999999934,0.12139893758302268,0.3673043844356467,0,95.87333175336185,-0.02170069639426675,1.0382458210221228,0.3460819403407076,0.38285955311409,0.04329681794470527,0.2877849161934276,0.4473237891397288
E10_current_steady,lidar+lbl@1.0m/0.50mps/weight/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,190.79999999999345,0.0869648687585897,0.2381493327162132,0,95.3666937278406,-0.0268704721648918,1.038420402420619,0.34614013414020633,0.07514376188679443,1.0,0.08794835241642354,0.1385557733611945
E10_current_steady,lidar+lbl@2.0m/0.25mps/gate/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,379.70000000001784,0.21893223340459725,0.5438348602732521,0,95.04253030978268,-0.030178262145074686,2.0058263064050745,0.6686087688016915,0.47522326478825105,0.24097972083223598,0.2501333458170081,0.4081913757953574
E10_current_steady,lidar+lbl@2.0m/0.25mps/weight/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,378.40000000001754,0.06996295309070992,0.2819679050026913,0,94.71200864751101,-0.033550932168255,2.0059071069023506,0.6686357023007835,0.03537418339982707,1.0,0.0408470045468092,0.05226010558606643
E10_current_steady,lidar+lbl@2.0m/0.50mps/gate/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,191.6999999999934,0.10926650866400177,0.3715621971296166,0,95.59401878659612,-0.0245508287082028,2.011562573832206,0.6705208579440686,0.38914376737000034,0.06416275430359937,0.28155410270328324,0.4373716424234733
E10_current_steady,lidar+lbl@2.0m/0.50mps/weight/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,190.69999999999345,0.0834432607261056,0.21730108020706096,0,95.06168402183889,-0.029982816103684806,2.0117318061560514,0.6705772687186838,0.10187795006021651,1.0,0.09844223213894206,0.14514394097273595
E10_current_steady,lidar+lbl@3.0m/0.25mps/gate/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,378.50000000001756,0.11086541546935294,0.3617489533477185,0,94.35296505160726,-0.03721464233053817,2.999961208667422,0.9999870695558073,0.08568314684388097,0.6422721268163805,0.09738726337949646,0.18857765432165335
E10_current_steady,lidar+lbl@3.0m/0.25mps/weight/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,378.50000000001756,0.07916964100298869,0.27111575987735037,0,94.38607928946337,-0.03687674194425139,2.9999667042584366,0.9999889014194788,0.05681273811053587,1.0,0.056268743703980155,0.06884954537266234
E10_current_steady,lidar+lbl@3.0m/0.50mps/gate/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,191.19999999999342,0.08114992058434055,0.19154365748063862,0,95.12450431693149,-0.029341792684372536,2.999783644689662,0.9999278815632207,0.08414748658319804,0.377092050209205,0.18327229082232224,0.3198649405698452
E10_current_steady,lidar+lbl@3.0m/0.50mps/weight/continue,20001000,0,1,,0,False,False,True,8,8,8,1.0,190.69999999999345,0.08071705672740685,0.20470829423977843,0,94.86576119179374,-0.03198202865516597,2.99994512805061,0.9999817093502034,0.12614203376382638,1.0,0.11006407026570121,0.14373857412394506
