scenario,policy,seed,mode_transitions,channel_switches,detection_latency_s,false_alarms,surfacing_commanded,surfaced,completed,waypoints_captured,waypoints_surveyed,waypoints_total,coverage_fraction,elapsed_s,rms_cross_track_m,max_cross_track_m,safety_violations,path_length_m,path_overhead,mean_altitude_m,swath_coverage,terminal_error_m,aiding_availability,rms_position_error_m,p95_position_error_m
E10_current_steady,ablation_a1,20001007,1,0,,1,False,False,True,8,8,8,1.0,190.89999999999344,0.07831004103075073,0.20208851917154114,0,94.84195959616737,-0.03222490207992479,3.0003526342278284,1.0001175447426094,0.06895827493332571,0.9135673127291776,0.07022895541359041,0.11584535694049179
E10_current_steady,ablation_a2,20001007,1,0,,1,False,False,True,8,8,8,1.0,190.89999999999344,0.07831004103075073,0.20208851917154114,0,94.84195959616737,-0.03222490207992479,3.0003526342278284,1.0001175447426094,0.06895827493332571,0.9135673127291776,0.07022895541359041,0.11584535694049179
E10_current_steady,covariance_only,20001007,0,0,,0,False,False,True,8,8,8,1.0,190.79999999999345,0.09547441142713772,0.2641170058653586,0,94.79776579873783,-0.0326758591965528,3.0003352203284823,1.000111740109494,0.07474098365637204,0.999475890985325,0.08771714182137864,0.1502266529222625
E10_current_steady,dead_reckoning,20001007,0,0,,0,False,False,True,8,8,8,1.0,191.09999999999343,0.14604621571050172,0.3267582109778342,0,94.95066006213166,-0.031115713651717725,3.0003271472056254,1.0001090490685418,0.15095043654296345,0.0005232862375719519,0.16094914282729914,0.24536774907211764
E10_current_steady,fixed,20001007,0,1,,0,False,False,True,8,8,8,1.0,379.2000000000177,0.09206074883367475,0.26416275853346427,0,94.50438988554559,-0.03566949096382044,3.000537470393654,1.0001791567978846,0.07409913861321643,0.7550105485232067,0.059141136808199206,0.0973244949210959
E10_current_steady,oracle,20001007,0,1,,0,False,False,True,8,8,8,1.0,190.99999999999343,0.04756710678816644,0.1793877594844644,0,95.35790375188054,-0.026960165797137337,1.0393330817547781,0.34644436058492606,0.1784577510650024,0.2942408376963351,0.119558519672907,0.20876395835238615
E10_current_steady,proposed,20001007,1,0,,1,False,False,True,8,8,8,1.0,190.89999999999344,0.07831004103075073,0.20208851917154114,0,94.84195959616737,-0.03222490207992479,3.0003526342278284,1.0001175447426094,0.06895827493332571,0.9135673127291776,0.07022895541359041,0.11584535694049179
E10_current_steady,residual_only,20001007,0,0,,0,False,False,True,8,8,8,1.0,190.89999999999344,0.07831004103075073,0.20208851917154114,0,94.84195959616737,-0.03222490207992479,3.0003526342278284,1.0001175447426094,0.06895827493332571,0.9135673127291776,0.07022895541359041,0.11584535694049179
E10_current_steady,ablation_a1,20001008,1,0,,1,False,False,True,8,8,8,1.0,189.8999999999935,0.12711636715412308,0.38673433249999967,0,94.52649096469116,-0.03544396974804931,2.9990664047679125,0.9996888015893042,0.20689915580877627,0.44075829383886256,0.1385979615605544,0.22648153509592486
E10_current_steady,ablation_a2,20001008,1,0,,1,False,False,True,8,8,8,1.0,189.8999999999935,0.12711636715412308,0.38673433249999967,0,94.52649096469116,-0.03544396974804931,2.9990664047679125,0.9996888015893042,0.20689915580877627,0.44075829383886256,0.1385979615605544,0.22648153509592486
E10_current_steady,covariance_only,20001008,0,0,,0,False,False,True,8,8,8,1.0,189.7999999999935,0.13524796283640825,0.3648663014363116,0,94.46589413603148,-0.03606230473437266,2.999137724961898,0.9997125749872993,0.16754373645826245,1.0,0.15047038415991984,0.24777114309908693
E10_current_steady,dead_reckoning,20001008,0,0,,0,False,False,True,8,8,8,1.0,189.5999999999935,0.29775956987835306,0.5974644687342732,0,94.3613980910163,-0.03712859090799692,2.999139628679731,0.9997132095599103,0.2584719224110348,0.0005274261603375527,0.28094199836655825,0.4116582316291736
E10_current_steady,fixed,20001008,0,1,,0,False,False,True,8,8,8,1.0,378.80000000001763,0.12381630848717742,0.30110365430254404,0,94.42117835702642,-0.03651858819360798,3.000085785454186,1.0000285951513954,0.1478740288357842,0.7225448785638859,0.10676966239687129,0.16853186366138947
E10_current_steady,oracle,20001008,0,1,,0,False,False,True,8,8,8,1.0,190.39999999999347,0.06823553402088375,0.19588298056585352,0,95.21673801876328,-0.028400632461599185,1.0416175972207533,0.3472058657402511,0.10747556501410492,0.9847689075630253,0.08153970533567703,0.1464117304501901
