scenario,policy,seed,mode_transitions,channel_switches,detection_latency_s,false_alarms,surfacing_commanded,surfaced,completed,waypoints_captured,waypoints_surveyed,waypoints_total,coverage_fraction,elapsed_s,rms_cross_track_m,max_cross_track_m,safety_violations,path_length_m,path_overhead,mean_altitude_m,acoustic_infrastructure_cost,swath_coverage,terminal_error_m,aiding_availability,rms_position_error_m,p95_position_error_m
E6_acoustic_intermittent,proposed,20801004,1,0,,1,False,False,True,8,8,8,1.0,190.89999999999344,0.06569822702657162,0.25270202079690796,0,94.82707901963214,-0.0323767446976313,3.002516919807855,0.05000000000000001,1.000838973269285,0.11659963473575637,0.6233630172865374,0.11527965173311021,0.19461781070278292
E6_acoustic_intermittent,residual_only,20801004,0,0,,0,False,False,True,8,8,8,1.0,190.89999999999344,0.06569822702657162,0.25270202079690796,0,94.82707901963214,-0.0323767446976313,3.002516919807855,0.05000000000000001,1.000838973269285,0.11659963473575637,0.6233630172865374,0.11527965173311021,0.19461781070278292
E6_acoustic_intermittent,ablation_a1,20801005,1,0,,1,False,False,True,8,8,8,1.0,191.5999999999934,0.12211824280863505,0.35792919679445445,0,95.0203475273946,-0.03040461706740194,3.0017680417445542,0.05,1.0005893472481848,0.2188327961015809,0.4196242171189979,0.13909442636374797,0.21743899155032176
E6_acoustic_intermittent,ablation_a2,20801005,1,0,,1,False,False,True,8,8,8,1.0,191.5999999999934,0.12211824280863505,0.35792919679445445,0,95.0203475273946,-0.03040461706740194,3.0017680417445542,0.05,1.0005893472481848,0.2188327961015809,0.4196242171189979,0.13909442636374797,0.21743899155032176
E6_acoustic_intermittent,covariance_only,20801005,0,0,,0,False,False,True,8,8,8,1.0,191.6999999999934,0.09752398497677935,0.26248472358632347,0,95.07377102175509,-0.02985947936984601,3.0017456522988497,0.05,1.0005818840996166,0.1819129642636582,0.9984350547730829,0.13879988467995621,0.23621476903779096
E6_acoustic_intermittent,dead_reckoning,20801005,0,0,,0,False,False,True,8,8,8,1.0,191.4999999999934,0.26256023307482146,0.5339753687896991,0,94.98219954904788,-0.030793882152572727,3.0016733325378606,0.05000000000000001,1.0005577775126202,0.23451208561377465,0.0005221932114882506,0.28834225560545085,0.42301108070193055
E6_acoustic_intermittent,fixed,20801005,0,1,,0,False,False,True,8,8,8,1.0,380.60000000001804,0.0865490147257249,0.2534239099944444,0,95.35773594445733,-0.02696187811778228,1.0205088545654433,0.14997372569626902,0.34016961818848107,0.023970364865646434,1.0,0.03066520315379144,0.03594804909951004
E6_acoustic_intermittent,oracle,20801005,1,0,,1,False,False,True,8,8,8,1.0,191.5999999999934,0.12211824280863505,0.35792919679445445,0,95.0203475273946,-0.03040461706740194,3.0017680417445542,0.05,1.0005893472481848,0.2188327961015809,0.4196242171189979,0.13909442636374797,0.21743899155032176
E6_acoustic_intermittent,proposed,20801005,1,0,,1,False,False,True,8,8,8,1.0,191.5999999999934,0.12211824280863505,0.35792919679445445,0,95.0203475273946,-0.03040461706740194,3.0017680417445542,0.05,1.0005893472481848,0.2188327961015809,0.4196242171189979,0.13909442636374797,0.21743899155032176
E6_acoustic_intermittent,residual_only,20801005,0,0,,0,False,False,True,8,8,8,1.0,191.5999999999934,0.12211824280863505,0.35792919679445445,0,95.0203475273946,-0.03040461706740194,3.0017680417445542,0.05,1.0005893472481848,0.2188327961015809,0.4196242171189979,0.13909442636374797,0.21743899155032176
